序号,招聘平台,岗位类型一级,岗位类型二级,岗位名称,岗位类型企业/公务员/事业单位/军队文职,公司名称,公司规模,所在省份,城市,详细地址,学历要求,经验要求,薪资范围,福利标签,工作内容,任职要求,岗位链接,发布时间,投递起始时间,投递截止时间,证书要求,备注（技能要求）
7815,猎聘,能源/化工/环保,矿山,美洲财务负责人,企业职位,合肥浦发建设集团有限公司,100-499人,,西安,合肥-肥东县,统招本科,2年以上,20-30k,,,,https://www.liepin.com/job/1974564029.shtml,20250723092327,,,,
7816,猎聘,能源/化工/环保,矿山,机械技术员,企业职位,安徽庐江龙桥矿业股份有限公司,500-999人,,西安,合肥-庐江县,本科,经验不限,6-9k,,,,https://www.liepin.com/job/1978567161.shtml,20251202152701,,,,
7817,猎聘,能源/化工/环保,矿山,销售经理,企业职位,安徽中科贵专科技有限公司,50-99人,,西安,合肥-蜀山区,大专,1-3年,5-10k·13薪,,,,https://www.liepin.com/job/1962734205.shtml,20231107110749,,,,
7818,猎聘,能源/化工/环保,矿山,车载平台工程师 （软件架构及功能安全）,企业职位,安徽海螺水泥股份有限公司,10000人以上,,西安,芜湖-繁昌区,统招本科,3-5年,15-40k·16薪,,,,https://www.liepin.com/job/1947614267.shtml,20220302095858,,,,
7819,猎聘,能源/化工/环保,矿山,防爆电气技术总监,企业职位,淮南万泰电子股份有限公司,500-999人,,西安,淮南-田家庵区,本科,5-10年,15-30k,,,,https://www.liepin.com/job/1975075765.shtml,20250612115222,,,,
7820,猎聘,能源/化工/环保,矿山,销售代表,企业职位,安徽佩京智能科技有限公司,50-99人,,西安,合肥-经开区,大专,1-3年,5-10k·13薪,,,,https://www.liepin.com/job/1964712681.shtml,20250829170532,,,,
7821,猎聘,能源/化工/环保,矿山,地球物理工程师,企业职位,炭策科学技术(合肥)有限公司,50-99人,,西安,合肥-蜀山区,硕士,1-3年,18-20k,,,,https://www.liepin.com/job/1971896025.shtml,20250207160025,,,,
7822,猎聘,能源/化工/环保,矿山,针布生产线操作工,企业职位,淮北宇光纺织器材有限公司,1-49人,,西安,淮北,中专/中技,经验不限,4-6k,,,,https://www.liepin.com/job/1942267697.shtml,20220422165044,,,,
7823,猎聘,能源/化工/环保,矿山,三联轧机操作工,企业职位,淮北宇光纺织器材有限公司,1-49人,,西安,淮北,中专/中技,经验不限,4-6k,,,,https://www.liepin.com/job/1942267213.shtml,20220422165044,,,,
7824,猎聘,能源/化工/环保,矿山,销售经理,企业职位,安徽源驰铜材有限公司,50-99人,,西安,铜陵,本科,5-10年,20-40k,,,,https://www.liepin.com/job/1969835879.shtml,20240923084541,,,,
7825,猎聘,能源/化工/环保,矿山,浪潮集团安徽区售前工程师,企业职位,合肥亚灿光电科技有限公司,1-49人,,西安,合肥,本科,经验不限,15-18k,,,,https://www.liepin.com/job/1951935823.shtml,20221215140917,,,,
7826,猎聘,能源/化工/环保,矿山,地质技术员,企业职位,温州建峰矿山工程集团有限公司霍邱环山铁矿分公司,100-499人,,西安,六安-霍邱县,本科,经验不限,5-8k,,,,https://www.liepin.com/job/1960655029.shtml,20230908151623,,,,
7827,猎聘,能源/化工/环保,矿山,机械设计,企业职位,泽壹智能装备(广德)有限公司,50-99人,,西安,宣城-广德,本科,3-5年,10-15k,,,,https://www.liepin.com/job/1971256801.shtml,20241206101635,,,,
7828,猎聘,能源/化工/环保,矿山,机械工程师,企业职位,芜湖翼诺机械有限公司,50-99人,,西安,芜湖,大专,经验不限,10-15k,,,,https://www.liepin.com/job/1955278591.shtml,20230425102532,,,,
7829,猎聘,能源/化工/环保,矿山,资料员,企业职位,安徽盛翔矿业有限公司,50-99人,,西安,池州,大专,经验不限,8-12k,,,,https://www.liepin.com/job/1958138413.shtml,20230426083730,,,,
7830,猎聘,能源/化工/环保,矿山,安全健康环保部主管,企业职位,滁州市兴天矿业有限公司,50-99人,,西安,滁州-天长,统招本科,3-5年,10-12k,,,,https://www.liepin.com/job/1965906941.shtml,20240401091139,,,,
7831,猎聘,能源/化工/环保,矿山,跨境电商运营,企业职位,安徽三当进出口贸易有限公司,50-99人,,西安,合肥-包河区,大专,1-3年,6-15k·13薪,,,,https://www.liepin.com/job/1964844989.shtml,20240222111600,,,,
7832,猎聘,能源/化工/环保,矿山,通风技术员,企业职位,温州建峰矿山工程集团有限公司霍邱环山铁矿分公司,100-499人,,西安,六安-霍邱县,大专,经验不限,6-8k,,,,https://www.liepin.com/job/1960656021.shtml,20230908151623,,,,
7833,猎聘,能源/化工/环保,矿山,项目经理,企业职位,碳索能源环境科技有限公司,1-49人,,西安,合肥-包河区,大专,经验不限,5-8k,,,,https://www.liepin.com/job/1973937739.shtml,20250418115407,,,,
7834,猎聘,能源/化工/环保,矿山,外贸销售员,企业职位,安徽三当进出口贸易有限公司,50-99人,,西安,合肥-包河区,大专,1-3年,7-12k,,,,https://www.liepin.com/job/1964674431.shtml,20240218120823,,,,
7835,猎聘,能源/化工/环保,矿山,市场销售,企业职位,合肥帧讯软件有限公司,50-99人,,西安,合肥-高新区,大专,1年以下,4-5k·13薪,,,,https://www.liepin.com/job/1973435377.shtml,20250327102430,,,,
7836,猎聘,能源/化工/环保,矿山,外贸经理/主管,企业职位,安徽三当进出口贸易有限公司,50-99人,,西安,合肥-包河区,大专,1-3年,8-14k·13薪,,,,https://www.liepin.com/job/1964674377.shtml,20240218120848,,,,
7837,猎聘,能源/化工/环保,矿山,区域销售经理,企业职位,成都四相致新科技有限公司,100-499人,,西安,合肥,大专,3-5年,6-15k,,,,https://www.liepin.com/job/1956630111.shtml,20230302115158,,,,
7838,猎聘,能源/化工/环保,矿山,销售经理,企业职位,安徽不贰智能装备股份有限公司,50-99人,,西安,合肥-高新区,大专,1-3年,5-6k,,,,https://www.liepin.com/job/1965379807.shtml,20240313141813,,,,
7839,猎聘,能源/化工/环保,矿山,机器人系统工程师,企业职位,安徽普莱姆斯智能科技有限公司,50-99人,,西安,淮北,大专,1-3年,6-8k,,,,https://www.liepin.com/job/1930734265.shtml,20200811182336,,,,
7840,猎聘,能源/化工/环保,矿山,机电技术员,企业职位,凤阳县金鹏矿业有限公司,100-499人,,西安,滁州-凤阳县,大专,经验不限,5-7k,,,,https://www.liepin.com/job/1948913697.shtml,20220414142803,,,,
7841,猎聘,能源/化工/环保,矿山,生产设备主管,企业职位,淮北市润宇新型墙材有限公司,1-49人,,西安,宿州-埇桥区,学历不限,3-5年,8-10k,,,,https://www.liepin.com/job/1952304621.shtml,20220901094612,,,,
7842,猎聘,能源/化工/环保,矿山,驻区销售,企业职位,德威特涂料,500-999人,,西安,合肥-包河区,中专/中技,1-3年,8-12k,,,,https://www.liepin.com/job/1958373601.shtml,20230509101537,,,,
7843,猎聘,能源/化工/环保,矿山,生态修复工程师,企业职位,安徽国祯环境修复股份有限公司,50-99人,,西安,合肥,本科,经验不限,5-10k,,,,https://www.liepin.com/job/1928921509.shtml,20231018112802,,,,
7844,猎聘,能源/化工/环保,矿山,安全/健康/环境管理,企业职位,安徽南大星新材料科技有限公司,50-99人,,西安,滁州-明光,大专,1-3年,6-10k,,,,https://www.liepin.com/job/1937388075.shtml,20210323153728,,,,
7845,猎聘,能源/化工/环保,矿山,机械技术员,企业职位,凤阳县金鹏矿业有限公司,100-499人,,西安,滁州-凤阳县,大专,经验不限,5-7k,,,,https://www.liepin.com/job/1948913781.shtml,20220414142913,,,,
7846,猎聘,能源/化工/环保,矿山,煤矿机械销售,企业职位,北京鑫源九鼎科技有限公司,50-99人,,西安,淮南-大通区,大专,3-5年,6-10k,,,,https://www.liepin.com/job/1962879319.shtml,20231113154744,,,,
7847,猎聘,能源/化工/环保,矿山,诚聘驻外收料员,企业职位,宿州市合生商贸有限公司,50-99人,,西安,宿州,学历不限,1-3年,4-6k,,,,https://www.liepin.com/job/1937281501.shtml,20211230095539,,,,
7848,猎聘,能源/化工/环保,矿山,项目经理,企业职位,安徽阿尔派装备制造有限公司,1-49人,,西安,滁州-南谯区,学历不限,经验不限,5-10k,,,,https://www.liepin.com/job/1937102103.shtml,20220302100913,,,,
7849,猎聘,能源/化工/环保,矿山,技术总监,企业职位,安徽天塑环保科技有限公司,50-99人,,西安,淮北,大专,3-5年,5-8k,,,,https://www.liepin.com/job/1928985729.shtml,20200613082010,,,,
7850,猎聘,能源/化工/环保,矿山,综合办公室主任,企业职位,铜陵华金矿业有限责任公司,100-499人,,西安,铜陵-铜官区,统招本科,10年以上,6-8k,,,,https://www.liepin.com/job/1983282399.shtml,20260609141932,,,,
7851,猎聘,能源/化工/环保,矿山,总工程师,企业职位,深圳华侨城文化旅游科技集团有限公司,1000-2000人,,西安,滁州-南谯区,本科,10年以上,15-18k·20薪,,,,https://www.liepin.com/job/1983170381.shtml,20260608095412,,,,
7852,猎聘,能源/化工/环保,矿山,生产运营总监（重型机械经验）,企业职位,某上海机械/设备公司,100-499人,,西安,合肥,学历不限,5-10年,15-30k·13薪,,,,https://www.liepin.com/a/76507535.shtml,20260608101009,,,,
7853,猎聘,能源/化工/环保,矿山,矿山总经理,企业职位,北京新华联资源开发有限公司,100-499人,,南京,甘南-夏河县,本科,10年以上,40-70k,,,,https://www.liepin.com/job/1980947493.shtml,20260602134414,,,,
7854,猎聘,能源/化工/环保,矿山,矿山通风工程师,企业职位,某国内大型新能源公司,10000人以上,,南京,平凉,大专,3-5年,15-20k,,,,https://www.liepin.com/a/75482497.shtml,20260510105410,,,,
7855,猎聘,能源/化工/环保,矿山,机电岗（矿山）,企业职位,某南京大型工程施工公司,10000人以上,,南京,酒泉,大专,10年以上,25-28k,,,,https://www.liepin.com/a/70993627.shtml,20260609131030,,,,
7856,猎聘,能源/化工/环保,矿山,有色金属矿山五职 机电副矿长,企业职位,某国内矿产开采公司,,,南京,定西,中专/中技,5-10年,10-15k,,,,https://www.liepin.com/a/75765233.shtml,20260607082950,,,,
7857,猎聘,能源/化工/环保,矿山,矿山五职工程师（金矿）,企业职位,某广州人力资源服务公司,50-99人,,南京,嘉峪关,大专,5-10年,15-16k,,,,https://www.liepin.com/a/74611699.shtml,20260414120152,,,,
7858,猎聘,能源/化工/环保,矿山,矿山机械设备高级工程师,企业职位,深圳亿特控股(集团)有限公司,2000-5000人,,南京,兰州-城关区,本科,5年以上,30-50k·13薪,,,,https://www.liepin.com/job/1975502303.shtml,20260211112919,,,,
7859,猎聘,能源/化工/环保,矿山,【甲方】矿山通风工程师,企业职位,某国内人力资源服务公司,50-99人,,南京,平凉,大专,1-3年,8-9k,,,,https://www.liepin.com/a/76341581.shtml,20260603093057,,,,
7860,猎聘,能源/化工/环保,矿山,(刚果金)挖掘机械设备/铜矿机械维修工程师/矿山设备科长,企业职位,深圳亿特控股(集团)有限公司,2000-5000人,,南京,兰州-城关区,学历不限,10年以上,20-35k·14薪,,,,https://www.liepin.com/job/1968529935.shtml,20260211112941,,,,
7861,猎聘,能源/化工/环保,矿山,矿山机械设备高级工程师,企业职位,深圳亿特控股(集团)有限公司,2000-5000人,,南京,金昌-金川区,本科,5年以上,30-50k·13薪,,,,https://www.liepin.com/job/1975505949.shtml,20260211112914,,,,
7862,猎聘,能源/化工/环保,矿山,露天矿山砂石料安全资料工程师,企业职位,南京垠坤集团,1000-2000人,,南京,酒泉-金塔县,本科,5-10年,12-15k,,,,https://www.liepin.com/job/1983016891.shtml,20260601095122,,,,
7863,猎聘,能源/化工/环保,矿山,矿山土建工程师,企业职位,寰泰储能科技,100-499人,,南京,酒泉,统招本科,5-10年,8-20k·14薪,,,,https://www.liepin.com/job/1958333569.shtml,20260512151917,,,,
7864,猎聘,能源/化工/环保,矿山,机电工程师（矿山机电）,企业职位,某国内工程施工公司,100-499人,,南京,酒泉-玉门,本科,8年以上,27-35k,,,,https://www.liepin.com/a/76595257.shtml,20260609170911,,,,
7865,猎聘,能源/化工/环保,矿山,矿山总工程师,企业职位,四川耀隆仁建筑工程有限公司肃北分公司,1-49人,,南京,酒泉-玉门,大专,5-10年,22-25k,,,,https://www.liepin.com/job/1969357033.shtml,20240828164747,,,,
7866,猎聘,能源/化工/环保,矿山,矿山地质工程师,企业职位,盛达集团,2000-5000人,,南京,兰州-城关区,本科,5-10年,12-18k,,,,https://www.liepin.com/job/1972658753.shtml,20260407183025,,,,
7867,猎聘,能源/化工/环保,矿山,矿山设备大客户营销经理（全国可选）,企业职位,河南省振源科技有限公司,100-499人,,南京,兰州-城关区,大专,1-3年,20-50k,,,,https://www.liepin.com/job/1979575145.shtml,20260422101406,,,,
7868,猎聘,能源/化工/环保,矿山,矿山销售经理,企业职位,安科兴业,100-499人,,南京,白银-白银区,学历不限,3-5年,6-9k,,,,https://www.liepin.com/job/1981185285.shtml,20260324112350,,,,
7869,猎聘,能源/化工/环保,矿山,地质（矿山）助理工程师,企业职位,四川耀隆仁建筑工程有限公司肃北分公司,1-49人,,南京,酒泉-肃北县,大专,1-3年,5-7k,,,,https://www.liepin.com/job/1969398157.shtml,20240830104227,,,,
7870,猎聘,能源/化工/环保,矿山,注册安全工程师（金属非金属矿山）,企业职位,某知名公司,50-99人,,南京,酒泉,大专,5-10年,15-20k,,,,https://www.liepin.com/a/74262389.shtml,20260403174406,,,,
7871,猎聘,能源/化工/环保,矿山,矿山现场管理员（甘肃）,企业职位,中恺投资,100-499人,,南京,张掖-肃南县,大专,3年以上,13-14k,,,,https://www.liepin.com/job/1974583763.shtml,20250617090233,,,,
7872,猎聘,能源/化工/环保,矿山,矿山通风工程师,企业职位,中桐矿业(贵州)有限公司甘肃省山丹分公司,1-49人,,南京,张掖-山丹县,学历不限,1-3年,10-15k,,,,https://www.liepin.com/job/1974611829.shtml,20250521133856,,,,
7873,猎聘,能源/化工/环保,矿山,矿山运营总经理(花岗岩矿长）,企业职位,屯仓投资有限公司,500-999人,,南京,酒泉,大专,5-10年,20-30k,,,,https://www.liepin.com/job/1937217885.shtml,20210429110034,,,,
7874,猎聘,能源/化工/环保,矿山,实体矿山副总经理,企业职位,盛达集团,2000-5000人,,南京,兰州,本科,5年以上,20-30k,,,,https://www.liepin.com/job/1976795221.shtml,20250827164904,,,,
7875,猎聘,能源/化工/环保,矿山,矿山一级建造师 二级建造师,企业职位,陕西盛源鸿伟环保科技有限公司,50-99人,,南京,陇南-西和县,本科,5-10年,20-21k,,,,https://www.liepin.com/job/1975610367.shtml,20250707214149,,,,
7876,猎聘,能源/化工/环保,矿山,矿山一级建造师,企业职位,陕西盛源鸿伟环保科技有限公司,50-99人,,南京,陇南-西和县,本科,5-10年,1-2k,,,,https://www.liepin.com/job/1975610347.shtml,20250707213714,,,,
7877,猎聘,能源/化工/环保,矿山,新能源重卡区域总【甘宁青】,企业职位,某南京大型整车制造公司,2000-5000人,,南京,兰州,本科,5-10年,25-35k·16薪,,,,https://www.liepin.com/a/74426047.shtml,20260609090638,,,,
7878,猎聘,能源/化工/环保,矿山,通风技术员,企业职位,某西安人力资源服务公司,100-499人,,南京,平凉,大专,3-5年,10-13k,,,,https://www.liepin.com/a/75046953.shtml,20260609141617,,,,
7879,猎聘,能源/化工/环保,矿山,国企 五险二金 休假多 技术总工（采矿、地质工程师）,企业职位,某国内人力资源服务公司,50-99人,,南京,陇南,本科,10年以上,20-21k,,,,https://www.liepin.com/a/75214777.shtml,20260609140433,,,,
7880,猎聘,能源/化工/环保,矿山,工程造价/预结算,企业职位,某西安人力资源服务公司,100-499人,,南京,兰州,大专,1-3年,12-15k,,,,https://www.liepin.com/a/75774823.shtml,20260518150025,,,,
7881,猎聘,能源/化工/环保,矿山,中级-注册安全工程师【五险 包食宿】,企业职位,某国内人力资源服务公司,50-99人,,南京,酒泉,大专,10年以上,15-20k,,,,https://www.liepin.com/a/75314875.shtml,20260506173335,,,,
7882,猎聘,能源/化工/环保,矿山,财务部长 副部长,企业职位,某国内矿产开采上市公司,100-499人,,南京,酒泉,本科,5-10年,10-15k,,,,https://www.liepin.com/a/75552439.shtml,20260512100436,,,,
7883,猎聘,能源/化工/环保,矿山,露天砂石矿矿长,企业职位,南京垠坤集团,1000-2000人,,南京,酒泉-金塔县,大专,10年以上,20-30k,,,,https://www.liepin.com/job/1982780225.shtml,20260522160725,,,,
7884,猎聘,能源/化工/环保,矿山,设备管理员,企业职位,紫金矿业集团股份有限公司,10000人以上,,南京,陇南-礼县,本科,经验不限,10-15k,,,,https://www.liepin.com/job/1983112427.shtml,20260606151507,,,,
7885,猎聘,能源/化工/环保,矿山,通风技术员,企业职位,某西安人力资源服务公司,100-499人,,南京,平凉,大专,3-5年,10-12k,,,,https://www.liepin.com/a/74650651.shtml,20260513112936,,,,
7886,猎聘,能源/化工/环保,矿山,技术总工 五险二金 月休7-8天，福利待遇好，薪资高,企业职位,某国内专业服务公司,50-99人,,南京,陇南,本科,10年以上,19-20k,,,,https://www.liepin.com/a/76180385.shtml,20260604102154,,,,
7887,猎聘,能源/化工/环保,矿山,甘肃甲方单位招聘矿长,企业职位,某知名公司,50-99人,,南京,平凉,学历不限,5-10年,24-25k,,,,https://www.liepin.com/a/76239501.shtml,20260601093106,,,,
7888,猎聘,能源/化工/环保,矿山,矿长,企业职位,某国内咨询服务公司,50-99人,,南京,平凉,大专,3-5年,20-25k,,,,https://www.liepin.com/a/76277201.shtml,20260601173715,,,,
7889,猎聘,能源/化工/环保,矿山,矿长,企业职位,某知名公司,50-99人,,南京,平凉,大专,10年以上,20-25k,,,,https://www.liepin.com/a/76293295.shtml,20260602100518,,,,
7890,猎聘,能源/化工/环保,矿山,土建工程师,企业职位,某国内矿产开采公司,50-99人,,南京,白银-景泰县,大专,3-5年,8-12k,,,,https://www.liepin.com/a/76353835.shtml,20260607105254,,,,
7891,猎聘,能源/化工/环保,矿山,注册安全工程师,企业职位,某国内人力资源服务公司,50-99人,,南京,酒泉,大专,10年以上,19-21k,,,,https://www.liepin.com/a/75497391.shtml,20260511101655,,,,
7892,猎聘,能源/化工/环保,矿山,副矿长,企业职位,甘肃德峰矿业有限公司,,,南京,定西-岷县,大专,5-10年,10-15k,,,,https://www.liepin.com/job/1982826185.shtml,20260525135053,,,,
7893,猎聘,能源/化工/环保,矿山,大客户销售（陕甘青宁）,企业职位,长沙迪迈科技股份有限公司,100-499人,,南京,兰州-城关区,大专,3年以上,15-30k,,,,https://www.liepin.com/job/1975844053.shtml,20260414172810,,,,
