序号,招聘平台,岗位类型一级,岗位类型二级,岗位名称,岗位类型企业/公务员/事业单位/军队文职,公司名称,公司规模,所在省份,城市,详细地址,学历要求,经验要求,薪资范围,福利标签,工作内容,任职要求,岗位链接,发布时间,投递起始时间,投递截止时间,证书要求,备注（技能要求）,岗位类型一级,岗位类型二级,"岗位类型
企业/公务员/事业单位/军队文职"
3131,猎聘,,,招聘海外大客户经理-上海 深圳,,某上海专业技术服务公司,杨女士·猎头顾问14小时前在线,上海市,上海,,学历不限,经验不限,25-50k,,,,https://www.liepin.com/a/76033397.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_76033397%3A1%3A791975c2-42cc-4759-91be-140981ccad34&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=28&skId=mb1htrpdldfgof8o1z5c41gor840fiab&fkId=mb1htrpdldfgof8o1z5c41gor840fiab&ckId=mb1htrpdldfgof8o1z5c41gor840fiab&sfrom=search_job_pc&curPage=0&pageSize=40&index=28,,,,,行业标签: 专业技术服务融资未公开500-999人 | 搜索关键词: 农业机械化,政府/非营利/农林牧渔,农林牧渔,企业职位
3132,猎聘,,,招聘解决方案经理（农业 石河子 阿拉尔）,,某深圳机械/设备公司,黄女士·猎头顾问29分钟前在线,,石河子,,学历不限,3-5年,20-40k,,,,https://www.liepin.com/a/76032657.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_76032657%3A1%3A791975c2-42cc-4759-91be-140981ccad34&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=29&skId=mb1htrpdldfgof8o1z5c41gor840fiab&fkId=mb1htrpdldfgof8o1z5c41gor840fiab&ckId=mb1htrpdldfgof8o1z5c41gor840fiab&sfrom=search_job_pc&curPage=0&pageSize=40&index=29,,,,,行业标签: 机械/设备100-499人 | 搜索关键词: 农业机械化,政府/非营利/农林牧渔,农林牧渔,企业职位
3133,猎聘,,,招聘海外大客户经理,,某深圳知名机械/设备公司,阴女士·猎头顾问1天前在线,广东省,深圳,,本科,5-10年,16-21k,,,,https://www.liepin.com/a/75832543.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_75832543%3A1%3A791975c2-42cc-4759-91be-140981ccad34&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=30&skId=mb1htrpdldfgof8o1z5c41gor840fiab&fkId=mb1htrpdldfgof8o1z5c41gor840fiab&ckId=mb1htrpdldfgof8o1z5c41gor840fiab&sfrom=search_job_pc&curPage=0&pageSize=40&index=30,,,,,行业标签: 机械/设备100-499人 | 搜索关键词: 农业机械化,政府/非营利/农林牧渔,农林牧渔,企业职位
3134,猎聘,,,招聘汽车动力系统工程师,,某长沙机械/设备上市公司,张先生·猎头顾问当前在线,湖南省,长沙,,学历不限,经验不限,20-25k·16薪,,,,https://www.liepin.com/a/75329965.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_75329965%3A1%3A791975c2-42cc-4759-91be-140981ccad34&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=32&skId=mb1htrpdldfgof8o1z5c41gor840fiab&fkId=mb1htrpdldfgof8o1z5c41gor840fiab&ckId=mb1htrpdldfgof8o1z5c41gor840fiab&sfrom=search_job_pc&curPage=0&pageSize=40&index=32,,,,,行业标签: 机械/设备已上市10000人以上 | 搜索关键词: 农业机械化,政府/非营利/农林牧渔,农林牧渔,企业职位
3135,猎聘,,,招聘研发工程师（饲料机械方向）,,某国内机械/设备公司,黄女士·猎头顾问20小时前在线,,湛江,,本科,3-8年,12-21k,,,,https://www.liepin.com/a/76047113.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_76047113%3A1%3A791975c2-42cc-4759-91be-140981ccad34&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=33&skId=mb1htrpdldfgof8o1z5c41gor840fiab&fkId=mb1htrpdldfgof8o1z5c41gor840fiab&ckId=mb1htrpdldfgof8o1z5c41gor840fiab&sfrom=search_job_pc&curPage=0&pageSize=40&index=33,,,,,行业标签: 机械/设备融资未公开100-499人 | 搜索关键词: 农业机械化,政府/非营利/农林牧渔,农林牧渔,企业职位
3136,猎聘,,,招聘产品经理,,某深圳机械/设备公司,郭女士·猎头顾问20小时前在线,,石河子,,统招本科,经验不限,15-16k,,,,https://www.liepin.com/a/76005803.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_76005803%3A1%3A791975c2-42cc-4759-91be-140981ccad34&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=35&skId=mb1htrpdldfgof8o1z5c41gor840fiab&fkId=mb1htrpdldfgof8o1z5c41gor840fiab&ckId=mb1htrpdldfgof8o1z5c41gor840fiab&sfrom=search_job_pc&curPage=0&pageSize=40&index=35,,,,,行业标签: 机械/设备A轮100-499人 | 搜索关键词: 农业机械化,政府/非营利/农林牧渔,农林牧渔,企业职位
3137,猎聘,,,招聘国企播种机设计,,某国内大型机械/设备公司,边女士·猎头顾问16分钟前在线,河南省,洛阳,,本科,3年以上,12-13k,,,,https://www.liepin.com/a/75045017.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_75045017%3A1%3A791975c2-42cc-4759-91be-140981ccad34&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=36&skId=mb1htrpdldfgof8o1z5c41gor840fiab&fkId=mb1htrpdldfgof8o1z5c41gor840fiab&ckId=mb1htrpdldfgof8o1z5c41gor840fiab&sfrom=search_job_pc&curPage=0&pageSize=40&index=36,,,,,行业标签: 机械/设备A轮10000人以上 | 搜索关键词: 农业机械化,政府/非营利/农林牧渔,农林牧渔,企业职位
3138,猎聘,,,招聘工艺/制程工程师（饲料机械方向）,,某国内机械/设备公司,孙先生·猎头顾问46分钟前在线,,湛江,,本科,3-5年,15-18k,,,,https://www.liepin.com/a/76043415.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_76043415%3A1%3A791975c2-42cc-4759-91be-140981ccad34&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=37&skId=mb1htrpdldfgof8o1z5c41gor840fiab&fkId=mb1htrpdldfgof8o1z5c41gor840fiab&ckId=mb1htrpdldfgof8o1z5c41gor840fiab&sfrom=search_job_pc&curPage=0&pageSize=40&index=37,,,,,行业标签: 机械/设备融资未公开100-499人 | 搜索关键词: 农业机械化,政府/非营利/农林牧渔,农林牧渔,企业职位
3139,猎聘,,,招聘海外大客户经理,,某重庆咨询服务公司,王女士·猎头顾问当前在线,上海市,上海,,统招本科,经验不限,20-40k,,,,https://www.liepin.com/a/75949869.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_75949869%3A1%3A791975c2-42cc-4759-91be-140981ccad34&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=38&skId=mb1htrpdldfgof8o1z5c41gor840fiab&fkId=mb1htrpdldfgof8o1z5c41gor840fiab&ckId=mb1htrpdldfgof8o1z5c41gor840fiab&sfrom=search_job_pc&curPage=0&pageSize=40&index=38,,,,,行业标签: 咨询服务50-99人 | 搜索关键词: 农业机械化,政府/非营利/农林牧渔,农林牧渔,企业职位
3140,猎聘,,,招聘工艺设计师（饲料机械方向）,,某国内机械/设备公司,黄女士·猎头顾问20小时前在线,,湛江,,本科,3-8年,12-20k,,,,https://www.liepin.com/a/76047219.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_76047219%3A1%3A791975c2-42cc-4759-91be-140981ccad34&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=40&skId=mb1htrpdldfgof8o1z5c41gor840fiab&fkId=mb1htrpdldfgof8o1z5c41gor840fiab&ckId=mb1htrpdldfgof8o1z5c41gor840fiab&sfrom=search_job_pc&curPage=0&pageSize=40&index=40,,,,,行业标签: 机械/设备融资未公开100-499人 | 搜索关键词: 农业机械化,政府/非营利/农林牧渔,农林牧渔,企业职位
3141,猎聘,,,招聘农业机械设备结构工程师管理岗位(乌鲁木齐）,,某国内大型机械/设备公司,谭女士·猎头顾问43分钟前在线,新疆维吾尔自治区,乌鲁木齐,,统招本科,8年以上,20-30k,,,,https://www.liepin.com/a/73600935.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_73600935%3A1%3A791975c2-42cc-4759-91be-140981ccad34&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=41&skId=mb1htrpdldfgof8o1z5c41gor840fiab&fkId=mb1htrpdldfgof8o1z5c41gor840fiab&ckId=mb1htrpdldfgof8o1z5c41gor840fiab&sfrom=search_job_pc&curPage=0&pageSize=40&index=41,,,,,行业标签: 机械/设备融资未公开500-999人 | 搜索关键词: 农业机械化,政府/非营利/农林牧渔,农林牧渔,企业职位
155622,猎聘,能源/化工/环保,化学,技术员,企业职位,唐山偶联硅业有限公司,100-499人,,郑州,唐山-曹妃甸区,本科,2年以上,5-6k,,,,https://www.liepin.com/job/1982295021.shtml,20260507092439.0,,,,,,,
155623,猎聘,能源/化工/环保,化学,大区销售总监,企业职位,金正环保,100-499人,,郑州,石家庄-桥西区,本科,5-10年,15-30k,,,,https://www.liepin.com/job/1918772123.shtml,20260526101923.0,,,,,,,
155624,猎聘,能源/化工/环保,化学,化药合成研究员(001829),企业职位,以岭药业,10000人以上,,郑州,石家庄,硕士,5年以上,10-20k,,,,https://www.liepin.com/job/1934579895.shtml,20260602155522.0,,,,,,,
155625,猎聘,能源/化工/环保,化学,MSAT上游负责人,企业职位,某上海制药上市公司,5000-10000人,,郑州,石家庄,硕士,10年以上,50-70k,,,,https://www.liepin.com/a/75513217.shtml,20260511171522.0,,,,,,,
155626,猎聘,能源/化工/环保,化学,热处理工程师,企业职位,某机械/设备公司,1000-2000人,,郑州,沧州,学历不限,5年以上,15-20k,,,,https://www.liepin.com/a/75110067.shtml,20260427171803.0,,,,,,,
155627,猎聘,能源/化工/环保,化学,车间副主任（烧碱车间）,企业职位,唐山裕隆新材料科技有限公司,100-499人,,郑州,唐山-曹妃甸区,本科,5年以上,10-15k,,,,https://www.liepin.com/job/1980365965.shtml,20260224152926.0,,,,,,,
155628,猎聘,能源/化工/环保,化学,燃料电池设计工程师,企业职位,FEV,100-499人,,郑州,廊坊-三河,本科,3年以上,15-25k·13薪,,,,https://www.liepin.com/job/1981260041.shtml,20260521084458.0,,,,,,,
155629,猎聘,能源/化工/环保,化学,理化分析工程师,企业职位,天集化工助剂(沧州)有限公司,100-499人,,郑州,沧州-黄骅,本科,3年以上,6-9k,,,,https://www.liepin.com/job/1981064359.shtml,20260319084447.0,,,,,,,
155630,猎聘,能源/化工/环保,化学,环氧氯丙烷工艺工程师,企业职位,唐山裕隆新材料科技有限公司,100-499人,,郑州,唐山-曹妃甸区,本科,5年以上,10-15k,,,,https://www.liepin.com/job/1980365555.shtml,20260224152328.0,,,,,,,
155631,猎聘,能源/化工/环保,化学,环境/健康/安全管理,企业职位,某大型知名新能源公司,2000-5000人,,郑州,承德-丰宁县,统招本科,10年以上,25-35k·14薪,,,,https://www.liepin.com/a/74599287.shtml,20260414102512.0,,,,,,,
155632,猎聘,能源/化工/环保,化学,高级研发工程师（工作地点：河北衡水）,企业职位,天津利安隆新材料股份有限公司,2000-5000人,,郑州,衡水-武邑县,硕士,1-3年,7-12k·13薪,,,,https://www.liepin.com/job/1958759269.shtml,20240104150519.0,,,,,,,
155633,猎聘,能源/化工/环保,化学,生产车间主管—炼胶车间,企业职位,优科豪马轮胎工业(邢台)有限公司,100-499人,,郑州,邢台-信都区,大专,5-10年,6-10k,,,,https://www.liepin.com/job/1981370411.shtml,20260518155850.0,,,,,,,
155634,猎聘,能源/化工/环保,化学,国际注册主管/副经理（新兴市场）,企业职位,以岭药业,10000人以上,,郑州,石家庄-裕华区,本科,3-5年,10-15k,,,,https://www.liepin.com/job/1951596913.shtml,20220803091535.0,,,,,,,
155635,猎聘,能源/化工/环保,化学,研发工程师,企业职位,北京麦尔得科技有限公司,100-499人,,郑州,承德-双桥区,硕士,1-3年,10-15k,,,,https://www.liepin.com/job/1976564487.shtml,20250923091825.0,,,,,,,
155636,猎聘,能源/化工/环保,化学,工艺设计师/设计经理（发酵方向）(J10224),企业职位,天俱时集团,500-999人,,郑州,石家庄,本科,3年以上,20-35k,,,,https://www.liepin.com/job/1981449135.shtml,20260528232201.0,,,,,,,
155637,猎聘,能源/化工/环保,化学,固废处理工程师,企业职位,河北翔宇环保科技有限公司,100-499人,,郑州,石家庄-赵县,本科,3-5年,6-15k,,,,https://www.liepin.com/job/1959393023.shtml,20240429152824.0,,,,,,,
155638,猎聘,能源/化工/环保,化学,有机合成,企业职位,泰比棣医药科技(石家庄)有限公司,1-49人,,郑州,石家庄-裕华区,本科,3-5年,10-15k·13薪,,,,https://www.liepin.com/job/1958478143.shtml,20240219110935.0,,,,,,,
155639,猎聘,能源/化工/环保,化学,药物合成研究员,企业职位,河北绪必迪医药科技有限公司,1-49人,,郑州,沧州,统招本科,1-3年,6-10k,,,,https://www.liepin.com/job/1931121097.shtml,20241211141404.0,,,,,,,
155640,猎聘,能源/化工/环保,化学,课题组长,企业职位,沧州那瑞化学科技有限公司,100-499人,,郑州,沧州,硕士,3-5年,10-25k,,,,https://www.liepin.com/job/1915080710.shtml,20240905143942.0,,,,,,,
155641,猎聘,能源/化工/环保,化学,采购专员/助理,企业职位,诚志永华,500-999人,,郑州,石家庄,统招本科,3-5年,6-8k·15薪,,,,https://www.liepin.com/job/1950400383.shtml,20220615133809.0,,,,,,,
155642,猎聘,能源/化工/环保,化学,分析测试主管,企业职位,硅研电子,1-49人,,郑州,石家庄-裕华区,本科,3-5年,10-15k,,,,https://www.liepin.com/job/1966231765.shtml,20240718175107.0,,,,,,,
155643,猎聘,能源/化工/环保,化学,职业卫生检测工程师,企业职位,河北民科检测技术有限公司,1-49人,,郑州,廊坊-广阳区,大专,1-3年,4-7k,,,,https://www.liepin.com/job/1951001069.shtml,20220714211544.0,,,,,,,
155644,猎聘,能源/化工/环保,化学,其他高级管理,企业职位,河北宇辰医药科技有限公司,1-49人,,郑州,石家庄,本科,3-5年,8-12k,,,,https://www.liepin.com/job/1927769675.shtml,20211223154324.0,,,,,,,
155645,猎聘,能源/化工/环保,化学,药品研发-药物合成,企业职位,河北智恒医药科技股份有限公司,100-499人,,郑州,石家庄,大专,1-3年,6-8k,,,,https://www.liepin.com/job/1932504361.shtml,20221227092844.0,,,,,,,
155646,猎聘,能源/化工/环保,化学,原料药质量部部长,企业职位,河北天成药业股份有限公司,1000-2000人,,郑州,沧州,本科,3-5年,10-13k·13薪,,,,https://www.liepin.com/job/1961984211.shtml,20260603142133.0,,,,,,,
155647,猎聘,能源/化工/环保,化学,生产运营主管,企业职位,河北合佳医药科技集团股份有限公司,500-999人,,郑州,石家庄-裕华区,本科,1-3年,10-15k,,,,https://www.liepin.com/job/1982722423.shtml,20260521084347.0,,,,,,,
155648,猎聘,能源/化工/环保,化学,技术型销售工程师-河北,企业职位,北京青莲百奥生物科技有限公司,100-499人,,郑州,石家庄-长安区,硕士,1-3年,10-20k,,,,https://www.liepin.com/job/1982868849.shtml,20260526133633.0,,,,,,,
155649,猎聘,能源/化工/环保,化学,有机合成工程师,企业职位,诚志永华,500-999人,,郑州,石家庄-裕华区,硕士,1-3年,8-12k·16薪,,,,https://www.liepin.com/job/1976915201.shtml,20260511144922.0,,,,,,,
155650,猎聘,能源/化工/环保,化学,药械研发工程师,企业职位,康誉医疗,100-499人,,郑州,石家庄,统招本科,1-3年,11-16k,,,,https://www.liepin.com/job/1978846269.shtml,20260522102732.0,,,,,,,
155651,猎聘,能源/化工/环保,化学,AI大数据算法,企业职位,蜂巢能源科技股份有限公司,5000-10000人,,郑州,保定-莲池区,本科,5-10年,20-30k·17薪,,,,https://www.liepin.com/job/1981999185.shtml,20260519134217.0,,,,,,,
155652,猎聘,能源/化工/环保,化学,大分子分析负责人,企业职位,某国内制药上市公司,10000人以上,,郑州,石家庄,硕士,5-10年,35-50k,,,,https://www.liepin.com/a/75642029.shtml,20260609092448.0,,,,,,,
155653,猎聘,能源/化工/环保,化学,外贸注册专员,企业职位,河北天成药业股份有限公司,1000-2000人,,郑州,沧州,本科,1年以上,5-8k,,,,https://www.liepin.com/job/1980477653.shtml,20260603142121.0,,,,,,,
155654,猎聘,能源/化工/环保,化学,IVD售后工程师（河北省）,企业职位,仁迈生物,100-499人,,郑州,保定-莲池区,大专,3-5年,7-9k·13薪,,,,https://www.liepin.com/job/1982285859.shtml,20260609093945.0,,,,,,,
155655,猎聘,能源/化工/环保,化学,推广专员(J23181),企业职位,扬子江,10000人以上,,郑州,保定-定州,本科,1-3年,8-15k,,,,https://www.liepin.com/job/1975104407.shtml,20260212111811.0,,,,,,,
155656,猎聘,能源/化工/环保,化学,材料研发工程师,企业职位,爱迪特(秦皇岛)科技股份有限公司,500-999人,,郑州,秦皇岛,硕士,3年以上,10-22k,,,,https://www.liepin.com/job/1973814095.shtml,20250425080350.0,,,,,,,
155657,猎聘,能源/化工/环保,化学,工艺工程师,企业职位,国轩高科,10000人以上,,郑州,唐山-路北区,本科,1-3年,8-12k,,,,https://www.liepin.com/job/1971749463.shtml,20250103143307.0,,,,,,,
155658,猎聘,能源/化工/环保,化学,QC检测员（涿州）,企业职位,中科奥格,50-99人,,郑州,保定-涿州,大专,2年以上,5-7k,,,,https://www.liepin.com/job/1980658805.shtml,20260429161858.0,,,,,,,
155659,猎聘,能源/化工/环保,化学,现场QA【五险一金】,企业职位,石家庄龙泽制药股份有限公司,500-999人,,郑州,石家庄,大专,1-3年,5-7k,,,,https://www.liepin.com/job/1922775491.shtml,20260508091859.0,,,,,,,
155660,猎聘,能源/化工/环保,化学,医疗器械研发工程师,企业职位,河北爱能生物科技股份有限公司,100-499人,,郑州,石家庄-藁城区,硕士,5-10年,8-12k,,,,https://www.liepin.com/job/1956370719.shtml,20231206114706.0,,,,,,,
155661,猎聘,能源/化工/环保,化学,研发工程师—有机合成方向,企业职位,诚志永华,500-999人,,郑州,石家庄,硕士,3-5年,8-10k·15薪,,,,https://www.liepin.com/job/1931282461.shtml,20260511144922.0,,,,,,,
155662,猎聘,能源/化工/环保,化学,焦油研发工程师(J11449),企业职位,旭阳集团,10000人以上,,郑州,邢台-襄都区,博士,1-3年,25-30k,,,,https://www.liepin.com/job/1961278523.shtml,20230831154702.0,,,,,,,
155663,猎聘,能源/化工/环保,化学,乳品推广工程师,企业职位,河北乐檬生物科技有限公司,100-499人,,郑州,石家庄-正定县,本科,5年以上,10-20k,,,,https://www.liepin.com/job/1980481127.shtml,20260526102944.0,,,,,,,
155664,猎聘,能源/化工/环保,化学,品质经理/总监,企业职位,河北铨熠企业管理咨询有限公司,1-49人,,郑州,保定-莲池区,本科,5年以上,12-20k,,,,https://www.liepin.com/job/1977706263.shtml,20260509082736.0,,,,,,,
155665,猎聘,能源/化工/环保,化学,食品研发经理,企业职位,秦皇岛稷中食品有限公司,50-99人,,郑州,秦皇岛-海港区,本科,经验不限,8-10k,,,,https://www.liepin.com/job/1979281177.shtml,20260104135648.0,,,,,,,
155666,猎聘,能源/化工/环保,化学,有机合成,企业职位,中国乐凯集团有限公司,5000-10000人,,郑州,保定-竞秀区,硕士,1-3年,5-10k,,,,https://www.liepin.com/job/1981310061.shtml,20260327171919.0,,,,,,,
155667,猎聘,能源/化工/环保,化学,文检鉴定人助理,企业职位,科鉴集团有限公司,100-499人,,郑州,沧州-沧县,本科,经验不限,3-5k,,,,https://www.liepin.com/job/1976884151.shtml,20260318100806.0,,,,,,,
155668,猎聘,能源/化工/环保,化学,肉制品推广工程师,企业职位,河北乐檬生物科技有限公司,100-499人,,郑州,石家庄-正定县,本科,5年以上,10-20k,,,,https://www.liepin.com/job/1976181973.shtml,20260526102944.0,,,,,,,
155669,猎聘,能源/化工/环保,化学,高级材料研发工程师（有机、无机、高分子、3D打印）,企业职位,爱迪特(秦皇岛)科技股份有限公司,500-999人,,郑州,秦皇岛-海港区,硕士,5-10年,30-50k,,,,https://www.liepin.com/job/1981263467.shtml,20260326133822.0,,,,,,,
155670,猎聘,能源/化工/环保,化学,制剂研发,企业职位,河北圣雪大成制药有限责任公司,5000-10000人,,郑州,石家庄-栾城区,硕士,5年以上,7-12k,,,,https://www.liepin.com/job/1979742381.shtml,20260114084628.0,,,,,,,
155671,猎聘,能源/化工/环保,化学,实验室分析技术人员,企业职位,金地科技发展集团,100-499人,,郑州,邯郸-邯山区,本科,3-5年,3-6k,,,,https://www.liepin.com/job/1978386441.shtml,20260223153839.0,,,,,,,
155672,猎聘,能源/化工/环保,化学,研发工程师,企业职位,石家庄华莱鼎盛科技有限公司,100-499人,,郑州,石家庄-新华区,统招本科,经验不限,15-25k,,,,https://www.liepin.com/job/1940213291.shtml,20251110143141.0,,,,,,,
155673,猎聘,能源/化工/环保,化学,质量运营总监,企业职位,河北合佳医药科技集团股份有限公司,500-999人,,郑州,石家庄-裕华区,本科,10年以上,18-25k,,,,https://www.liepin.com/job/1981086303.shtml,20260319152132.0,,,,,,,
155674,猎聘,能源/化工/环保,化学,有机合成研究员,企业职位,昆仑材料,500-999人,,郑州,廊坊-香河县,硕士,经验不限,15-25k·13薪,,,,https://www.liepin.com/job/1977624457.shtml,20251202173848.0,,,,,,,
155675,猎聘,能源/化工/环保,化学,产品工程师（药剂方向）,企业职位,汉麻投资集团有限公司,100-499人,,郑州,石家庄-裕华区,本科,2年以上,7-10k,,,,https://www.liepin.com/job/1977257463.shtml,20251212105757.0,,,,,,,
155676,猎聘,能源/化工/环保,化学,技术负责人,企业职位,河北正态环境检测有限公司,1-49人,,郑州,石家庄,本科,3-5年,10-15k,,,,https://www.liepin.com/job/1942864045.shtml,20240312160243.0,,,,,,,
155677,猎聘,能源/化工/环保,化学,QC检验员,企业职位,河北中伟制药有限公司,1-49人,,郑州,邯郸-馆陶县,大专,3-5年,3-5k,,,,https://www.liepin.com/job/1969599435.shtml,20240909153326.0,,,,,,,
